procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  86640    868 136196    0    0  2423    11  530  663  0  1 99  0  0 2025-04-19 15:31:03
 0  0      0  68960    764 156156    0    0 76186    23 1442 1586  2  2 83 13  0 2025-04-19 15:31:08
 0  0      0  82280   2280 138508    0    0  5118    19  555  720  0  1 98  1  0 2025-04-19 15:31:13
 0  0      0  73100    740 148940    0    0 135701    16 1877 2021  1  4 54 41  0 2025-04-19 15:31:18
 0  0      0  91564   2468 126020    0    0  8378    22  633  764  1  1 98  1  0 2025-04-19 15:31:23
 4 19      0  85752    536 136656    0    0 68817    20 1155 1402  1  2 79 18  0 2025-04-19 15:31:28
 0  0      0  88928    656 136752    0    0 39362    16  888 1016  0  1 91  7  0 2025-04-19 15:31:33
 2  0      0  80360    812 145112    0    0  1703    11  388  574  0  0 99  0  0 2025-04-19 15:31:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  66896    688 159496    0    0 118942    10 1664 1820  1  3 64 31  0 2025-04-19 15:31:43
 0  0      0  93112    588 133408    0    0  2246     5  451  650  0  0 99  0  0 2025-04-19 15:31:48
 2  2      0  59180    436 165648    0    0 123558     6 1666 1867  1  3 60 36  0 2025-04-19 15:31:53
 0  0      0  79064    440 133024    0    0 41445    34  766  951  0  2 86 12  0 2025-04-19 15:31:58
 2  0      0  69060   1092 154324    0    0 31815    16  935 1239  1  1 93  5  0 2025-04-19 15:32:03
 0  0      0  86176    584 139672    0    0 75974    23  984 1042  0  2 81 17  0 2025-04-19 15:32:08
 0  0      0  82092    324 143292    0    0 10087     6  528  710  0  1 97  2  0 2025-04-19 15:32:13
 0  0      0  78744    428 147960    0    0 79234    18 1521 1816  1  2 83 13  0 2025-04-19 15:32:18
 0  0      0  74948   2152 147424    0    0  8894     6  567  755  0  1 98  1  0 2025-04-19 15:32:23
 1  0      0  78652    512 147932    0    0 75275    13 1390 1682  1  2 86 11  0 2025-04-19 15:32:28
 0  0      0  70084   1012 156052    0    0  1711    26  391  635  0  0 99  0  0 2025-04-19 15:32:33
 3  4      0  74476    544 152864    0    0 77186     6 1200 1528  1  2 78 19  0 2025-04-19 15:32:38
 0  0      0  75000    660 142340    0    0 52070    18  895  976  0  2 84 13  0 2025-04-19 15:32:43
 0  0      0  71040    948 150184    0    0  1622     6  458  661  0  0 99  0  0 2025-04-19 15:32:48
 0  0      0  72964    308 155140    0    0 102700    18 1581 1748  1  3 72 25  0 2025-04-19 15:32:53
 0  0      0  80904    836 146412    0    0  2668     6  418  605  0  1 99  0  0 2025-04-19 15:32:58
 0  0      0  79128    500 146588    0    0 105979    12 1603 1871  1  3 65 31  0 2025-04-19 15:33:03
 0  0      0  69960   1472 155856    0    0  4642    20  481  668  0  1 99  0  0 2025-04-19 15:33:08
 1  5      0  91424    536 130284    0    0 72707    24 1268 1505  1  2 69 27  0 2025-04-19 15:33:14
 0  0      0  83988    504 143700    0    0 59770    14 1017 1143  1  2 83 14  0 2025-04-19 15:33:19
 0  0      0  76140   2132 147164    0    0 10679    14  608  790  0  1 97  2  0 2025-04-19 15:33:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  99388    844 127948    0    0 63105    22 1344 1591  1  2 83 14  0 2025-04-19 15:33:29
 0  0      0  95116   2256 127584    0    0  7141    12  557  764  0  1 98  1  0 2025-04-19 15:33:34
 0  0      0  78096    508 149160    0    0 107679    17 1551 1766  1  3 67 29  0 2025-04-19 15:33:39
 0  0      0  88196    660 138764    0    0  6074     8  456  646  0  1 99  0  0 2025-04-19 15:33:44
 0  1      0  78800    480 145284    0    0 66134    30 1328 1589  1  2 85 11  0 2025-04-19 15:33:49
 0  0      0  71508    944 154652    0    0 10050     6  489  677  0  1 99  0  0 2025-04-19 15:33:54
 1  1      0  83036    336 143428    0    0 40282    18  943 1327  1  1 90  8  0 2025-04-19 15:33:59
 0  0      0  89696    928 136680    0    0 42942     6  783  970  0  1 84 14  0 2025-04-19 15:34:04
 0  0      0  79468    780 146804    0    0  5944     7  424  590  0  1 99  0  0 2025-04-19 15:34:09
 0  0      0  81684    660 141460    0    0 109827    18 1838 2067  1  3 66 29  0 2025-04-19 15:34:14
 0  0      0  74704   2416 144728    0    0 11883    12  722  865  1  1 97  1  0 2025-04-19 15:34:19
 0  1      0  72768    752 151580    0    0 105477    11 1513 1630  1  3 64 33  0 2025-04-19 15:34:24
 0  0      0  70396    644 155916    0    0 36766    24  770  964  0  1 89 10  0 2025-04-19 15:34:29
 0  0      0  66600   2312 155732    0    0  8198    22  547  701  0  1 98  0  0 2025-04-19 15:34:34
 3  0      0  70784    276 155780    0    0 180564    18 2134 2144  1  4 36 59  0 2025-04-19 15:34:39
 0  0      0  83804    760 142136    0    0 36041    31  724  919  0  1 89  9  0 2025-04-19 15:34:44
 0  0      0  73752    988 151820    0    0  1968     6  378  612  0  0 99  0  0 2025-04-19 15:34:49
 0  0      0  67832   1300 143012    0    0 114807    26 1824 1894  1  3 70 26  0 2025-04-19 15:34:54
 0  0      0  87380   1076 135060    0    0  5874    18  457  628  0  1 99  0  0 2025-04-19 15:34:59
 0  0      0  71400    592 155744    0    0 114358    41 1619 1860  1  3 65 31  0 2025-04-19 15:35:04
 0  0      0  79308   1008 146800    0    0  4952     9  452  624  0  1 99  0  0 2025-04-19 15:35:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 4  0      0  72040    792 153516    0    0 49292    13 1154 1365  1  2 88  9  0 2025-04-19 15:35:14
 1  0      0  69124    788 157792    0    0 72609    18 1101 1250  1  2 78 20  0 2025-04-19 15:35:19
 0  0      0  72652    764 154144    0    0  2320     6  447  646  0  0 99  0  0 2025-04-19 15:35:24
 0  0      0  71400    188 156436    0    0 89798    15 1516 1721  1  3 75 22  0 2025-04-19 15:35:29
 0  0      0  68640    716 157244    0    0  6074     6  481  657  0  0 99  0  0 2025-04-19 15:35:34
 1  2      0  73612    280 152628    0    0 87151    17 1370 1582  1  2 73 24  0 2025-04-19 15:35:39
 0  0      0  78492   1176 144584    0    0 49549     7  992 1138  1  2 86 12  0 2025-04-19 15:35:44
 1  1      0  64096   1808 159404    0    0  8782    14  506  707  0  1 99  0  0 2025-04-19 15:35:49
 0  0      0  75548   1976 146456    0    0 143176    23 1979 2148  1  4 51 44  0 2025-04-19 15:35:54
 0  0      0  92292    724 130564    0    0  1538    20  442  610  0  0 99  0  0 2025-04-19 15:35:59
 0  0      0  85728    540 141128    0    0 102193    15 1650 1863  1  3 69 27  0 2025-04-19 15:36:04
 0  0      0  70296    828 156264    0    0 13590    18  506  667  0  1 97  2  0 2025-04-19 15:36:09
 5  9      0  82072    436 144248    0    0 44387    13 1129 1434  1  2 88 10  0 2025-04-19 15:36:14
 0  0      0  69520    748 157348    0    0 66408    10 1001 1177  1  1 81 17  0 2025-04-19 15:36:20
 0  0      0  91924    744 134064    0    0  3971     6  467  665  0  1 99  0  0 2025-04-19 15:36:25
 0  0      0  74940    892 151368    0    0 88026    26 1333 1603  1  2 75 22  0 2025-04-19 15:36:30
 0  0      0  72408    728 139084    0    0  4995     6  473  655  0  1 99  0  0 2025-04-19 15:36:35
 0  0      0  82636    500 143212    0    0 73877    10 1279 1497  1  2 81 16  0 2025-04-19 15:36:40
 0  0      0  79724   1000 146132    0    0  7480     6  489  654  0  1 99  0  0 2025-04-19 15:36:45
 2  0      0  81368    784 142032    0    0 77022     1 1327 1545  1  3 73 23  0 2025-04-19 15:36:50
 0  0      0  84820    664 140916    0    0 57655    14  918 1074  0  1 88 10  0 2025-04-19 15:36:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 4  0      0  72220    760 153572    0    0  2538    11  433  617  0  0 99  0  0 2025-04-19 15:37:00
 0  0      0  86804    444 138628    0    0 90375     2 1481 1702  1  3 77 20  0 2025-04-19 15:37:05
 0  0      0 102624    496 122624    0    0  3840    21  468  627  0  1 99  0  0 2025-04-19 15:37:10
 7  1      0  67016    244 159560    0    0 119418     5 1516 1640  1  3 64 32  0 2025-04-19 15:37:15
 0  0      0  92280    784 134404    0    0 29300    18  739  976  1  1 93  6  0 2025-04-19 15:37:20
 1  0      0  86056    612 127460    0    0  7702     9  469  656  0  1 99  0  0 2025-04-19 15:37:25
 0  0      0  90460    444 136084    0    0 102922    20 1565 1732  1  3 75 22  0 2025-04-19 15:37:30
 0  0      0  73072    676 152584    0    0  3338    12  442  632  0  0 99  0  0 2025-04-19 15:37:35
 0  1      0  79832    300 143432    0    0 131643    15 1675 1805  1  3 59 36  0 2025-04-19 15:37:40
 0  0      0  82088    788 140772    0    0 49869    35  854  970  0  2 88 10  0 2025-04-19 15:37:45
 1  0      0  88412   1040 136040    0    0  5592    16  487  670  0  1 99  0  0 2025-04-19 15:37:50
 1  0      0  73976    752 135564    0    0 95460    30 1504 1676  1  3 77 20  0 2025-04-19 15:37:55
 0  0      0  72892    976 137372    0    0   633     6  352  579  0  0 99  0  0 2025-04-19 15:38:00
 0  0      0  69172    520 155400    0    0 100560    18 1565 1819  1  3 73 23  0 2025-04-19 15:38:05
 0  0      0  72696    544 151940    0    0 10118     6  467  644  0  1 98  2  0 2025-04-19 15:38:10
 1  0      0  71212    360 154220    0    0 92662    10 1793 2199  1  2 70 27  0 2025-04-19 15:38:16
 0  0      0  78384    604 147280    0    0 16115    13  521  674  1  1 97  1  0 2025-04-19 15:38:21
 2  0      0  88380    284 135776    0    0 56891    12 1108 1460  1  2 85 13  0 2025-04-19 15:38:26
 0  0      0  68748    876 147148    0    0 24068    10  549  738  0  1 94  5  0 2025-04-19 15:38:31
 1  0      0  66816    176 159416    0    0 13605    12  532  739  0  1 97  2  0 2025-04-19 15:38:36
 0  0      0  72820    640 152284    0    0 63294    10 1133 1445  1  2 82 15  0 2025-04-19 15:38:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  68296    752 156804    0    0 12299    10  495  684  0  1 99  0  0 2025-04-19 15:38:46
 0  0      0  92576    552 132876    0    0 55278    17 1156 1524  1  2 89  8  0 2025-04-19 15:38:51
 1  0      0  75236    656 149680    0    0  9687     6  448  645  0  1 99  0  0 2025-04-19 15:38:56
 0  0      0  81508    540 143892    0    0 89765    18 1363 1642  1  3 72 25  0 2025-04-19 15:39:01
 0  0      0  79216   2444 139508    0    0 19928     6  810  889  1  1 96  2  0 2025-04-19 15:39:06
 5  1      0  73240    304 151964    0    0 78083    34 1276 1489  1  2 71 26  0 2025-04-19 15:39:11
 0  0      0  87252    320 137752    0    0 112650    34 1281 1337  1  3 60 37  0 2025-04-19 15:39:16
 0  0      0  81704    792 143096    0    0  4449     6  421  630  0  0 99  0  0 2025-04-19 15:39:21
 0  0      0  77456   2300 143384    0    0 84658    18 1507 1730  1  2 80 16  0 2025-04-19 15:39:26
 0  0      0  71436   2056 149408    0    0 10882     7  520  691  0  1 99  0  0 2025-04-19 15:39:31
 0  1      0  81144    464 134876    0    0 71089    18 1198 1362  1  3 77 20  0 2025-04-19 15:39:36
 0  0      0  70904    352 155044    0    0 149099     4 1590 1600  1  3 42 54  0 2025-04-19 15:39:41
 0  0      0  72536    652 152112    0    0  9490    10  444  631  0  1 99  0  0 2025-04-19 15:39:46
 3  0      0  63232   1160 157988    0    0 99074    13 1590 1773  1  3 64 32  0 2025-04-19 15:39:51
 1  0      0  92416    368 132944    0    0 130918    30 1399 1366  0  3 54 42  0 2025-04-19 15:39:56
 0  0      0  76288    800 148512    0    0  3184     8  394  584  0  1 99  0  0 2025-04-19 15:40:01
 4  1      0  69912    272 154716    0    0 116166    14 1704 1911  1  3 62 32  1 2025-04-19 15:40:06
 0  0      0  93464    676 130460    0    0 15967    22  551  722  0  1 96  3  0 2025-04-19 15:40:11
 0  2      0  89716    364 135124    0    0 23330     5  628  817  1  1 96  2  0 2025-04-19 15:40:16
 1  0      0  76940    516 148752    0    0 160619    16 1866 2089  1  4 45 50  0 2025-04-19 15:40:21
 0  0      0  76240   2724 143680    0    0  8698    20  533  740  0  1 98  1  0 2025-04-19 15:40:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  7      0  91840    380 130772    0    0 89224    25 1380 1613  1  3 68 29  0 2025-04-19 15:40:32
 0  0      0  74236   1076 147792    0    0 149398    22 1567 1547  1  3 46 50  0 2025-04-19 15:40:37
 0  0      0  87908   2300 132408    0    0  8090    15  567  699  1  1 98  0  0 2025-04-19 15:40:42
 1  1      0  86172    340 139660    0    0 96670    30 1577 1858  2  3 65 31  0 2025-04-19 15:40:47
 2  0      0  68880    728 155584    0    0 33266     5  661  843  0  1 94  5  0 2025-04-19 15:40:52
 0  1      0  82416    328 142788    0    0  8997     5  432  631  0  0 99  0  0 2025-04-19 15:40:57
 0  0      0  73168    956 150556    0    0 110329     0 1557 1814  1  3 66 31  0 2025-04-19 15:41:02
 0  0      0  79088    668 141940    0    0 10634    24  585  737  1  1 98  1  0 2025-04-19 15:41:07
 0  0      0  87872    380 136088    0    0 109010    10 1548 1777  1  3 64 32  0 2025-04-19 15:41:12
 0  0      0  85964    416 138584    0    0 15542    13  504  677  0  1 99  0  0 2025-04-19 15:41:17
 4  9      0  80412   1696 129784    0    0 25334    14  834 1232  0  1 95  3  0 2025-04-19 15:41:22
 0  0      0  77700    564 147424    0    0 77706    10 1138 1198  1  2 75 22  0 2025-04-19 15:41:27
 1  0      0  71652    792 153276    0    0  1213    10  390  608  0  0 99  0  0 2025-04-19 15:41:32
 1  0      0  98816    488 126784    0    0 123152    11 1749 1928  1  3 61 35  0 2025-04-19 15:41:37
 1  0      0  88440   1012 136712    0    0  7754    10  479  639  0  1 99  0  0 2025-04-19 15:41:42
 0  4      0  92792   1048 124644    0    0 63404    11 1185 1413  1  2 81 16  0 2025-04-19 15:41:47
 0  0      0  69840    764 154856    0    0 69528    15 1002 1072  0  2 80 18  0 2025-04-19 15:41:52
 0  0      0  78880    468 145728    0    0  3808     6  510  656  0  1 99  0  0 2025-04-19 15:41:57
 0  0      0  74032    848 150556    0    0 98134    10 1550 1760  1  2 71 26  0 2025-04-19 15:42:02
 0  0      0  76476   2432 140752    0    0 10378    14  725  812  0  1 98  1  0 2025-04-19 15:42:07
 5  2      0  68060    704 154848    0    0 86222    21 1441 1674  1  3 72 25  0 2025-04-19 15:42:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  75464   1612 145660    0    0 191014    22 2708 3018  2  4 26 68  0 2025-04-19 15:42:18
 0  0      0  72240   2488 145140    0    0  4259    21  576  692  0  1 99  0  0 2025-04-19 15:42:23
 2  2      0  74264    316 151040    0    0 84424    12 1383 1602  1  3 72 25  0 2025-04-19 15:42:28
 0  0      0  74508    540 149968    0    0 36844    20  718  894  0  1 90  8  0 2025-04-19 15:42:33
 1  1      0  66304    828 158008    0    0  2234     5  405  607  0  0 99  0  0 2025-04-19 15:42:38
 0  0      0  75384    564 150564    0    0 126260    10 1616 1768  1  3 58 37  0 2025-04-19 15:42:43
 0  0      0  79184   1688 142524    0    0 15834     6  665  864  1  1 97  1  0 2025-04-19 15:42:48
 0  0      0  76844    328 150036    0    0 93535    26 1394 1697  1  3 72 24  0 2025-04-19 15:42:53
 0  0      0  76332   1032 149240    0    0  7399     9  445  656  0  1 99  0  0 2025-04-19 15:42:58
 2  4      0  93644    768 131932    0    0 28622     5  901 1233  1  1 94  4  0 2025-04-19 15:43:03
 1  0      0  90932    536 135448    0    0 84768    10 1122 1199  0  2 78 19  0 2025-04-19 15:43:08
 0  0      0  82364    784 143784    0    0  1714     5  367  580  0  0 99  0  0 2025-04-19 15:43:13
 4  9      0  77388    564 147404    0    0 169124    11 1995 2168  2  4 39 55  0 2025-04-19 15:43:18
 0  0      0  67744    696 157736    0    0 36142    25  817 1002  0  1 89  9  0 2025-04-19 15:43:23
 0  0      0  74580    972 150964    0    0  1219    10  417  611  0  0 99  0  0 2025-04-19 15:43:28
 0  0      0  69316    424 156164    0    0 119146    10 1612 1787  1  3 69 27  0 2025-04-19 15:43:33
 0  0      0  75052    656 150772    0    0  3745     6  451  635  0  1 99  0  0 2025-04-19 15:43:38
 3  2      0  74960    612 147772    0    0 103882    11 1672 1970  1  3 67 29  0 2025-04-19 15:43:43
 0  0      0  69768   1832 150044    0    0 86584    22 1295 1400  1  2 73 24  0 2025-04-19 15:43:48
 0  0      0  71832    368 154668    0    0  9610    30  494  663  0  1 98  1  0 2025-04-19 15:43:53
 0  0      0  88168    840 137748    0    0 101878    10 1551 1881  1  3 73 23  0 2025-04-19 15:43:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 5  0      0  86332   1052 139156    0    0  4862     5  421  606  0  1 99  0  0 2025-04-19 15:44:03
 3  1      0  91356    492 128724    0    0 81746     0 1368 1615  1  2 76 21  0 2025-04-19 15:44:08
 0  0      0  67980   1016 151444    0    0  8954    11  482  676  0  1 97  2  0 2025-04-19 15:44:13
 1  0      0  95112    452 130988    0    0 31715     7 1003 1338  1  1 94  3  0 2025-04-19 15:44:18
 0  0      0  77812    464 148724    0    0 73088    10 1008 1126  0  2 79 18  0 2025-04-19 15:44:23
 0  0      0  67868   2112 153952    0    0  6554     5  590  751  0  1 98  1  0 2025-04-19 15:44:28
 0  0      0  84272    436 140008    0    0 147833    12 1884 1989  1  4 52 43  0 2025-04-19 15:44:33
 0  0      0  77960    552 143676    0    0 27018    20  742  830  1  1 97  2  0 2025-04-19 15:44:38
 1  1      0  72956   1196 148668    0    0 19282    10  617  891  0  1 96  3  0 2025-04-19 15:44:43
 0  0      0  86084    436 137936    0    0 85878    10 1323 1488  1  2 75 22  0 2025-04-19 15:44:48
 0  0      0  94476    644 130936    0    0  5010     5  405  585  0  0 99  0  0 2025-04-19 15:44:53
 0  0      0  78540    584 147712    0    0 83018     5 1375 1642  1  2 77 20  0 2025-04-19 15:44:58
 0  0      0  68472    808 157732    0    0  2023    14  353  572  0  0 99  0  0 2025-04-19 15:45:03
 0  0      0  80216    616 145976    0    0 93930    25 1493 1864  1  2 72 25  0 2025-04-19 15:45:08
 0  0      0  69536    664 156016    0    0  7393    10  438  632  0  1 99  0  0 2025-04-19 15:45:13
 3  0      0  76472   1944 135212    0    0 13973     5  760 1127  1  1 96  2  0 2025-04-19 15:45:18
 0  0      0  67488    584 153500    0    0 74012    10  991 1036  0  2 80 18  0 2025-04-19 15:45:23
 0  0      0  71228    516 149732    0    0  2990     5  399  622  0  0 99  0  0 2025-04-19 15:45:28
 0  1      0  79928   2416 141020    0    0 92867    10 1396 1699  1  3 80 16  0 2025-04-19 15:45:33
 0  0      0  70792   1908 148072    0    0  2890    16  516  715  0  1 99  0  0 2025-04-19 15:45:38
 6  3      0  65868    640 157492    0    0 108015    27 1437 1679  1  3 60 37  0 2025-04-19 15:45:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  78540    524 144892    0    0 70410    14 1043 1196  1  2 79 19  0 2025-04-19 15:45:49
 0  0      0  92556    764 132852    0    0  3491    14  430  606  0  0 99  0  0 2025-04-19 15:45:54
 0  0      0  84004    692 142356    0    0 86102    12 1475 1646  1  2 81 16  0 2025-04-19 15:45:59
 0  0      0  73448    916 152196    0    0  2011     5  410  578  0  0 99  0  0 2025-04-19 15:46:04
 0  0      0  88956    368 136720    0    0 70757    10 1372 1601  1  2 81 16  0 2025-04-19 15:46:09
 0  0      0  68796    864 156488    0    0  4043     5  381  584  0  0 99  0  0 2025-04-19 15:46:14
 0  1      0  78480    560 146476    0    0 81145    20 1467 1685  1  2 73 24  0 2025-04-19 15:46:19
 0  0      0  75144    540 150832    0    0 66055    10  837  984  0  2 80 18  0 2025-04-19 15:46:24
 0  0      0  92072    828 132940    0    0  2082    10  387  604  0  1 99  0  0 2025-04-19 15:46:29
 0  0      0  67460    592 157096    0    0 100946    10 1407 1611  1  3 74 22  0 2025-04-19 15:46:34
 0  0      0  75128   2356 145456    0    0  7489    11  574  729  0  1 98  1  0 2025-04-19 15:46:39
 1  6      0  95568    280 130092    0    0 116257    22 1410 1603  1  3 61 36  0 2025-04-19 15:46:44
 0  0      0  77764    584 147760    0    0 46854    10  848 1017  0  1 86 12  0 2025-04-19 15:46:49
 0  0      0  93648    644 131376    0    0  6689    10  402  599  0  1 99  0  0 2025-04-19 15:46:54
 0  0      0  72248    612 152620    0    0 78578    10 1307 1546  1  2 78 19  0 2025-04-19 15:46:59
 1  0      0  83852   2080 137556    0    0  8357    15  551  707  0  1 98  1  0 2025-04-19 15:47:04
 1  1      0  80248    480 143060    0    0 150733    24 1988 2131  1  4 51 44  0 2025-04-19 15:47:09
 0  0      0  94996    552 129448    0    0 15382    26  513  653  0  1 98  1  0 2025-04-19 15:47:14
 1  1      0  64852    840 155128    0    0 43528    13 1112 1488  1  2 90  7  0 2025-04-19 15:47:19
 0  0      0  71476    872 148844    0    0 45694    13  897 1015  0  1 88 10  0 2025-04-19 15:47:24
 0  0      0  83532    860 135356    0    0  1351     5  449  664  0  1 99  0  0 2025-04-19 15:47:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  0      0  69220    788 157436    0    0 71406     6 1321 1611  1  2 84 12  0 2025-04-19 15:47:34
 0  0      0  74720    788 149140    0    0  2305    15  461  668  0  1 99  0  0 2025-04-19 15:47:39
 1  0      0  67084    640 159180    0    0 78231     6 1382 1563  1  2 79 18  0 2025-04-19 15:47:44
 0  0      0  66320    680 159800    0    0  4917    15  494  725  1  1 98  0  0 2025-04-19 15:47:49
 2  1      0  76744    272 150408    0    0 84342     5 1352 1508  1  2 74 23  0 2025-04-19 15:47:54
 1  0      0 101716    552 124636    0    0 21178    15  709  870  0  1 94  5  0 2025-04-19 15:47:59
 0  1      0  70972    792 155244    0    0  6171     5  488  664  0  1 99  0  0 2025-04-19 15:48:04
 0  0      0  76928    560 148784    0    0 80419    17 1436 1669  1  2 79 18  0 2025-04-19 15:48:09
 1  0      0  88992    764 136252    0    0  2265     6  463  625  0  1 99  0  0 2025-04-19 15:48:14
 0  0      0  76468    444 150248    0    0 116720     6 1807 2008  1  3 64 31  0 2025-04-19 15:48:19
 0  0      0  82600    956 143824    0    0  1925    17  456  622  0  0 99  0  0 2025-04-19 15:48:24
 0  1      0  74348    296 152784    0    0 82766     5 1444 1726  1  2 73 24  0 2025-04-19 15:48:29
 0  0      0  67064   2520 154776    0    0 20594    17  671  774  0  1 97  1  0 2025-04-19 15:48:34
 3  7      0  88304    204 137276    0    0 47029    18 1053 1364  1  2 87 10  0 2025-04-19 15:48:39
 0  0      0  96936   1592 125368    0    0 43392    28  944 1105  0  1 87 11  0 2025-04-19 15:48:45
 0  1      0  90996    324 133520    0    0 12062    10  545  697  0  1 98  1  0 2025-04-19 15:48:50
 0  0      0  67412   2348 153956    0    0 123179    22 1755 1952  1  3 59 36  0 2025-04-19 15:48:55
 0  0      0  68040   2544 153624    0    0  4938    22  479  637  0  1 99  0  0 2025-04-19 15:49:00
 0  0      0  69356    544 155948    0    0 91499    24 1386 1718  1  2 76 20  0 2025-04-19 15:49:05
 0  0      0  77064    732 148588    0    0  6458    10  453  630  0  1 99  0  0 2025-04-19 15:49:10
 4  3      0  99596    276 126536    0    0 46221     5 1041 1341  1  2 86 11  0 2025-04-19 15:49:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  78200   1288 146836    0    0 46059    10  911 1086  1  1 89  9  0 2025-04-19 15:49:20
 0  0      0  89480    580 135868    0    0  4954    10  471  674  0  1 99  0  0 2025-04-19 15:49:25
 0  0      0  72160    740 154080    0    0 113734    12 1621 1801  1  3 68 28  0 2025-04-19 15:49:30
 0  0      0  70160   1332 150856    0    0 15402    16  561  743  1  1 97  1  0 2025-04-19 15:49:35
 9  2      0  60176    716 158928    0    0 121229    28 1566 1711  1  3 56 40  0 2025-04-19 15:49:40
 0  0      0  80472    624 143028    0    0 100048    16 1227 1322  0  2 63 34  0 2025-04-19 15:49:45
 0  0      0  85568    896 138112    0    0  4165     8  490  712  0  1 99  0  0 2025-04-19 15:49:50
 1  0      0  73880    428 152308    0    0 123405    10 1674 1873  1  3 59 37  0 2025-04-19 15:49:55
 0  0      0  79408    688 146436    0    0  4931     2  404  579  0  0 99  0  0 2025-04-19 15:50:00
 1  0      0  89144    360 130088    0    0 25293    10  846 1145  1  1 94  4  0 2025-04-19 15:50:05
 0  0      0  75508    656 150180    0    0 84848    14 1087 1182  0  2 73 24  0 2025-04-19 15:50:10
 0  0      0  88900    628 136736    0    0  2920    22  407  624  0  0 99  0  0 2025-04-19 15:50:15
 0  1      0  79800   1636 142640    0    0 151014     5 2185 2362  3  4 48 44  0 2025-04-19 15:50:20
 0  0      0  77144   1048 145040    0    0 13874    11  556  735  0  1 98  1  0 2025-04-19 15:50:25
 0  4      0  74516    760 143316    0    0 50457     9 1129 1434  1  2 88  9  0 2025-04-19 15:50:30
 0  0      0  67904    764 157176    0    0 144423    21 1629 1646  1  3 45 51  0 2025-04-19 15:50:35
 0  0      0  68688   2140 152700    0    0  9946    11  522  698  0  1 99  0  0 2025-04-19 15:50:40
 4  2      0  62432    220 164696    0    0 94894    33 1458 1612  1  3 74 23  0 2025-04-19 15:50:45
 0  0      0  75772    744 151640    0    0 31228    18  736  945  1  1 89  9  0 2025-04-19 15:50:51
 0  1      0  85040    784 141452    0    0  6727     5  436  625  0  0 99  1  0 2025-04-19 15:50:56
 0  0      0  77464    668 149604    0    0 90190    10 1586 1797  1  3 75 21  0 2025-04-19 15:51:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  67992    788 158816    0    0  6781    10  495  681  0  1 99  0  0 2025-04-19 15:51:06
 0  0      0  78504    616 148220    0    0 80537    10 1324 1578  1  2 74 23  0 2025-04-19 15:51:11
 1  0      0  84764    784 141256    0    0  3630    22  390  599  0  0 99  0  0 2025-04-19 15:51:16
 0  0      0  82804    572 143020    0    0 85978    10 1465 1717  1  2 74 22  0 2025-04-19 15:51:21
 0  0      0  80496    592 145740    0    0 13682     0  472  669  0  1 99  0  0 2025-04-19 15:51:26
 1  0      0  86348    872 128916    0    0 28148     5  914 1260  1  1 95  3  0 2025-04-19 15:51:31
 0  0      0  88328    548 137660    0    0 51192    12  834  991  0  1 84 14  0 2025-04-19 15:51:36
 0  0      0  83288    796 142784    0    0  1062     5  357  591  0  0 99  0  0 2025-04-19 15:51:41
