procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  68388   1748 267500    0    0     0     0  486  757  0  0 99  0  0 2025-04-19 12:14:40
 0  0      0  68388   1748 269632    0    0  2132  2260  892 1209  3  1 95  0  0 2025-04-19 12:14:41
 0  0      0 113248   1588 238664    0    0  8032    60 1950 3101  3  2 92  1  2 2025-04-19 12:14:42
 1  0      0 113248   1596 238664    0    0     0   104  511  782  1  0 98  0  1 2025-04-19 12:14:43
 0  0      0 112996   1596 238664    0    0     0     0  478  708  0  1 98  0  1 2025-04-19 12:14:44
 0  0      0 112772   1596 238664    0    0     0     0  444  682  0  1 98  0  1 2025-04-19 12:14:45
 0  0      0 112772   1596 238664    0    0     0     0  490  712  1  1 98  0  0 2025-04-19 12:14:46
 0  0      0 112520   1596 238664    0    0     0    16  534  806  0  0 99  0  0 2025-04-19 12:14:47
 0  0      0 112520   1604 238664    0    0     0    32  532  794  1  1 97  0  1 2025-04-19 12:14:48
 0  0      0 112268   1604 238664    0    0     0     0  473  726  1  1 98  0  1 2025-04-19 12:14:49
 0  0      0 110504   1604 240268    0    0  1604     0  489  698  0  1 98  0  1 2025-04-19 12:14:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 103224   1884 248756    0    0  8764     0  707  880  1  0 98  0  0 2025-04-19 12:14:51
 0  0      0  72728   1884 250192    0    0  1436     0 1638 2615  2  4 93  0  0 2025-04-19 12:14:52
 0  0      0  73232   1892 250192    0    0     0    52  573  840  1  0 98  0  1 2025-04-19 12:14:53
 0  0      0  73232   1892 250192    0    0     0     0  480  720  1  1 98  0  0 2025-04-19 12:14:54
 0  0      0  73232   1892 250192    0    0     0     0  451  697  1  1 97  0  1 2025-04-19 12:14:55
 0  0      0  73232   1892 250972    0    0   780     0  522  747  0  0 98  0  1 2025-04-19 12:14:56
 0  0      0  68696   2992 254140    0    0  4268     0  757 1022  1  1 96  0  1 2025-04-19 12:14:57
 0  0      0  86480   3260 252476    0    0  3636    24  659  872  1  1 97  1  1 2025-04-19 12:14:58
 0  0      0  86228   3272 252480    0    0    16     0  528  770  1  1 97  0  1 2025-04-19 12:14:59
 0  0      0  86228   3272 252480    0    0     0     0  470  714  0  0 98  0  2 2025-04-19 12:15:00
 0  0      0  85976   3272 252560    0    0    80     0  497  732  1  1 98  0  1 2025-04-19 12:15:01
 0  0      0 107640   3276 256064    0    0  3508   284 1580 2717  2  2 93  0  3 2025-04-19 12:15:02
 1  0      0 107640   3284 256076    0    0     0    64  573  847  1  0 98  0  1 2025-04-19 12:15:03
 0  0      0 105876   3284 258164    0    0  2088     0  512  789  0  0 97  0  2 2025-04-19 12:15:04
 0  0      0 105652   3284 258164    0    0     0     4  476  715  1  1 97  0  2 2025-04-19 12:15:05
 0  0      0 105652   3284 258164    0    0     0     0  478  740  1  1 98  0  1 2025-04-19 12:15:06
 0  0      0 105176   3284 258164    0    0     0     0  529  773  1  1 96  0  2 2025-04-19 12:15:07
 0  0      0 105176   3292 258164    0    0     0    68  485  767  0  0 98  0  2 2025-04-19 12:15:08
 0  0      0 104952   3292 258168    0    0     0     0  556  798  1  1 98  0  1 2025-04-19 12:15:09
 0  0      0 104952   3292 258168    0    0     0     0  476  729  0  0 99  0  1 2025-04-19 12:15:10
 0  0      0 104952   3292 260648    0    0  2480     0  795 1238  1  1 96  0  2 2025-04-19 12:15:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  88676   3292 260720    0    0    72     4 1202 2035  2  2 85  0 11 2025-04-19 12:15:12
 0  0      0  88452   3300 260720    0    0     0    56  579  779  1  0 99  0  0 2025-04-19 12:15:13
 0  0      0  88452   3300 260720    0    0     0     0  584  805  1  1 97  0  2 2025-04-19 12:15:14
 0  0      0  88228   3300 260720    0    0     0     0  549  807  1  0 97  0  2 2025-04-19 12:15:15
 0  0      0  88228   3300 260720    0    0     0     0  486  720  0  1 98  0  1 2025-04-19 12:15:16
 0  0      0  88004   3300 260720    0    0     0     0  498  741  0  1 98  0  1 2025-04-19 12:15:17
 0  0      0  88004   3308 260720    0    0     0    88  463  725  1  0 97  0  1 2025-04-19 12:15:18
 0  0      0  88004   3308 260724    0    0     0     0  470  727  0  0 99  0  1 2025-04-19 12:15:19
 0  0      0  88004   3308 260724    0    0     0     0  462  703  0  0 99  0  1 2025-04-19 12:15:20
 0  0      0  87752   3308 260724    0    0     0     0  479  717  0  1 98  0  1 2025-04-19 12:15:21
 0  0      0  80128   3308 260724    0    0     0    16 1525 2620  2  1 96  0  1 2025-04-19 12:15:22
 0  0      0  75340   3316 267000    0    0  6276    60  577  807  1  1 97  0  0 2025-04-19 12:15:23
 0  0      0  71308   3332 270864    0    0  3940     0  584  777  1  1 97  0  2 2025-04-19 12:15:24
 0  0      0  71308   3332 270864    0    0     0     0  524  740  1  1 97  0  1 2025-04-19 12:15:25
 0  0      0  71056   3332 270924    0    0     0     0  488  692  1  1 98  0  1 2025-04-19 12:15:26
 0  0      0  71056   3332 270924    0    0     0     0  584  930  1  0 98  0  1 2025-04-19 12:15:27
 0  0      0  71056   3340 270916    0    0     0    68  450  696  0  0 99  0  1 2025-04-19 12:15:28
 0  0      0 119040   2600 230060    0    0     0     0  519  758  0  1 98  0  1 2025-04-19 12:15:29
 1  0      0 118816   2740 230060    0    0   140     0  475  699  1  0 98  0  1 2025-04-19 12:15:30
 0  0      0 118816   2740 230060    0    0     0     0  508  731  0  1 98  0  1 2025-04-19 12:15:31
 1  0      0 109964   3080 236680    0    0  6960     0 1657 2875  3  2 93  0  2 2025-04-19 12:15:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 109964   3088 236672    0    0     0    44  558  817  1  0 98  0  1 2025-04-19 12:15:33
 0  0      0 109740   3088 236680    0    0     0     0  446  728  1  1 97  0  2 2025-04-19 12:15:34
 0  0      0 109740   3088 236680    0    0     0     0  495  781  0  0 99  0  0 2025-04-19 12:15:35
 0  0      0 109740   3088 236680    0    0    64     0  496  778  1  1 98  0  1 2025-04-19 12:15:36
 0  0      0 109740   3088 236744    0    0     0     0  516  804  0  0 99  0  1 2025-04-19 12:15:37
 0  0      0 109740   3096 236744    0    0     0    48  495  756  0  1 97  0  2 2025-04-19 12:15:38
 0  0      0  97012   3096 243084    0    0  6340     0  610  850  1  1 96  0  2 2025-04-19 12:15:39
 0  0      0  97012   3096 243084    0    0     0     0  483  727  0  1 99  0  0 2025-04-19 12:15:40
 0  0      0  97012   3096 243084    0    0     0     0  612  960  1  1 97  0  1 2025-04-19 12:15:41
 0  0      0 100716   3096 243084    0    0     0     0 1442 2597  2  2 96  0  1 2025-04-19 12:15:42
 0  0      0 100716   3104 243084    0    0     0    44  523  832  1  0 98  0  1 2025-04-19 12:15:43
 0  0      0 100716   3104 243084    0    0     0     0  457  702  1  1 98  0  1 2025-04-19 12:15:44
 0  0      0 100716   3104 243084    0    0     0     8  488  738  0  0 99  0  1 2025-04-19 12:15:45
 0  0      0 100716   3104 243084    0    0     0     0  487  767  1  1 99  0  0 2025-04-19 12:15:46
 0  0      0 100716   3104 243084    0    0     0     0  557  809  1  0 98  0  1 2025-04-19 12:15:47
 0  0      0 100716   3112 243084    0    0     0    68  482  730  0  1 98  0  1 2025-04-19 12:15:48
 0  0      0 100716   3112 243084    0    0     0     0  489  716  1  1 98  0  1 2025-04-19 12:15:49
 0  0      0  96148   3112 243084    0    0     0     0  499  709  0  1 98  0  1 2025-04-19 12:15:50
 0  0      0  96148   3112 243084    0    0     0     0  493  721  0  0 98  0  1 2025-04-19 12:15:51
 0  0      0  95924   3112 244164    0    0  1080     0 1483 2546  2  2 96  0  0 2025-04-19 12:15:52
 0  0      0  95924   3120 244256    0    0    92    44  542  820  0  1 99  0  0 2025-04-19 12:15:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  95924   3120 244256    0    0     0     0  559  823  1  0 98  0  1 2025-04-19 12:15:54
 0  0      0  95924   3120 244260    0    0     0     0  541  752  1  1 98  0  1 2025-04-19 12:15:55
 0  0      0  95924   3120 244260    0    0     0     0  512  764  0  0 99  0  0 2025-04-19 12:15:56
 0  0      0  95448   3120 244260    0    0     0     0  536  749  1  1 97  0  1 2025-04-19 12:15:57
 0  0      0  95448   3128 244260    0    0     0    48  525  753  1  1 98  0  0 2025-04-19 12:15:58
 0  0      0  95224   3128 244260    0    0     0     0  503  715  0  1 98  0  1 2025-04-19 12:15:59
 1  0      0 103904   3128 244260    0    0     0     0  560  725  0  2 94  0  3 2025-04-19 12:16:00
 0  0      0 103680   3128 244260    0    0     0     0  470  702  1  1 98  0  0 2025-04-19 12:16:01
 0  0      0  90144   3128 244260    0    0     0     0 1519 2639  2  1 93  0  3 2025-04-19 12:16:02
 1  0      0  90144   3136 244260    0    0     0    44  547  845  0  0 99  0  0 2025-04-19 12:16:03
 0  0      0  90144   3136 244260    0    0     0     0  449  732  1  1 98  0  0 2025-04-19 12:16:04
 0  0      0  90144   3136 244260    0    0     0     0  481  768  0  0 99  0  1 2025-04-19 12:16:05
 0  0      0  90144   3136 244260    0    0     0     0  486  734  1  1 98  0  0 2025-04-19 12:16:06
 0  0      0  90144   3136 244260    0    0     0     0  492  755  0  0 99  0  1 2025-04-19 12:16:07
 0  0      0  90144   3144 244260    0    0     0    44  494  742  0  1 97  0  1 2025-04-19 12:16:08
 0  0      0  89920   3144 244260    0    0     0     0  476  733  1  0 99  0  1 2025-04-19 12:16:09
 0  0      0 119280   3120 243728    0    0     0     0  579  758  1  2 97  0  1 2025-04-19 12:16:10
 0  0      0 118052   3120 243728    0    0     0     0  611  884  1  1 98  0  0 2025-04-19 12:16:11
 0  0      0  99260   3120 246440    0    0  2716     0 1698 2887  2  3 94  0  1 2025-04-19 12:16:12
 0  0      0  99260   3128 246444    0    0     0    72  546  770  1  1 98  0  1 2025-04-19 12:16:14
 0  0      0  99036   3128 246444    0    0     0     0  494  726  1  0 98  0  1 2025-04-19 12:16:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  99036   3128 246444    0    0     0     8  501  742  1  1 98  0  1 2025-04-19 12:16:16
 0  0      0  97552   3432 249924    0    0  3388   476  689 1044  0  1 97  1  1 2025-04-19 12:16:17
 0  0      0  97552   3440 250000    0    0    44    24  626  875  1  1 97  0  1 2025-04-19 12:16:18
 0  0      0  97552   3440 250000    0    0     0     0  494  719  1  0 98  0  1 2025-04-19 12:16:19
 0  0      0  92792   3440 253160    0    0  3160     0  597  784  1  1 97  0  1 2025-04-19 12:16:20
 0  0      0  84096   3444 253156    0    0     8     0  593  769  1  1 98  0  1 2025-04-19 12:16:21
 0  0      0  84096   3444 253164    0    0     0    24  523  708  0  1 98  0  1 2025-04-19 12:16:22
 1  0      0  98128   3452 253164    0    0    52    32 1468 2450  2  2 95  0  1 2025-04-19 12:16:23
 0  0      0  98128   3452 253216    0    0     0     0  738 1104  1  0 98  0  1 2025-04-19 12:16:24
 0  0      0  97904   3452 253220    0    0     0     0  535  741  1  1 96  0  2 2025-04-19 12:16:25
 0  0      0  97904   3452 253220    0    0     0     0  531  718  1  0 98  0  1 2025-04-19 12:16:26
 0  0      0  97904   3452 253220    0    0     0     0  514  746  0  1 98  0  1 2025-04-19 12:16:27
 0  0      0  97904   3472 253232    0    0    12   116  665  862  1  1 97  0  2 2025-04-19 12:16:28
 0  0      0  97904   3472 253244    0    0     0     0  547  774  0  1 99  0  0 2025-04-19 12:16:29
 0  0      0  97904   3472 253244    0    0     0     0  543  758  1  0 98  0  1 2025-04-19 12:16:30
 0  0      0  97904   3472 253244    0    0     0     0  455  672  0  1 97  0  2 2025-04-19 12:16:31
 0  0      0  93584   3472 253244    0    0     0     0  559  754  1  1 99  0  0 2025-04-19 12:16:32
 0  0      0  93584   3480 253244    0    0     0    68  515  712  1  1 98  0  0 2025-04-19 12:16:33
 0  0      0 103716   3480 253248    0    0     0     0 1484 2502  2  2 96  0  1 2025-04-19 12:16:34
 0  0      0 103492   3480 253248    0    0     0     0  499  740  1  0 99  0  0 2025-04-19 12:16:35
 0  0      0 102740   3480 254928    0    0  1680     0  543  739  1  1 97  0  1 2025-04-19 12:16:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 102740   3480 254928    0    0     0     0  563  791  1  0 98  0  1 2025-04-19 12:16:37
 0  0      0  98960   3488 258648    0    0  3728    44  598  874  0  1 99  0  0 2025-04-19 12:16:38
 0  0      0  98484   3488 258656    0    0     0    60  544  765  1  0 99  0  0 2025-04-19 12:16:39
 0  0      0  98484   3488 258656    0    0     0     0  519  771  1  1 99  0  0 2025-04-19 12:16:40
 0  0      0  98484   3488 258656    0    0     0     0  492  741  1  0 98  0  1 2025-04-19 12:16:41
 0  0      0  98484   3488 258656    0    0     0     0  633  946  1  1 98  0  0 2025-04-19 12:16:42
 1  0      0  98236   3496 258656    0    0     0    20  509  797  1  0 99  0  0 2025-04-19 12:16:43
 0  0      0  89232   3496 258720    0    0    64     0 1530 2612  3  4 93  0  1 2025-04-19 12:16:44
 0  0      0  89232   3496 258720    0    0     0     0  481  748  1  0 98  0  1 2025-04-19 12:16:45
 0  0      0  88760   3496 258720    0    0     0     0  484  711  0  0 98  0  1 2025-04-19 12:16:46
 1  0      0  88760   3496 258720    0    0     0     8  475  719  1  1 98  0  0 2025-04-19 12:16:47
 0  0      0  88760   3504 258712    0    0     0    52  500  770  0  0 99  0  0 2025-04-19 12:16:48
 0  0      0  88760   3504 258720    0    0     0    36  560  841  1  1 97  0  1 2025-04-19 12:16:49
 0  0      0  88760   3504 258720    0    0     0     0  474  698  0  0 99  0  0 2025-04-19 12:16:50
 0  0      0  88760   3504 258720    0    0     0     8  448  695  0  1 97  0  2 2025-04-19 12:16:51
 0  0      0  88760   3504 258720    0    0     0     4  516  746  0  0 99  0  1 2025-04-19 12:16:52
 0  0      0  88760   3512 258720    0    0     0    36  454  676  1  0 99  0  0 2025-04-19 12:16:53
 0  0      0  78564   3512 258720    0    0     0     0 1411 2464  2  2 95  0  2 2025-04-19 12:16:54
 0  0      0  78564   3512 258720    0    0     0     0  454  754  0  0 99  0  1 2025-04-19 12:16:55
 0  0      0  78564   3512 258720    0    0     0     0  457  676  1  0 99  0  0 2025-04-19 12:16:56
 0  0      0  78564   3512 258720    0    0     0     0  444  694  0  1 97  0  2 2025-04-19 12:16:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  78012   5948 267828    0    0 22192    48 1247 1371  2  2 96  1  0 2025-04-19 12:16:58
 1  0      0  78012   5948 267828    0    0     0     0  474  747  1  1 98  0  1 2025-04-19 12:16:59
 0  0      0  77044   5948 267828    0    0     0     0  470  768  1  1 98  0  1 2025-04-19 12:17:00
 0  0      0  73516   5948 271216    0    0  3392     0  479  732  1  1 98  0  1 2025-04-19 12:17:01
 0  0      0  73516   5948 271220    0    0     0     0  511  785  1  1 97  0  1 2025-04-19 12:17:02
 0  0      0  73516   5956 271212    0    0     0    24  446  713  1  1 98  0  1 2025-04-19 12:17:03
 0  0      0  75336   6100 262940    0    0  8628     0 1508 2666  2  2 90  1  6 2025-04-19 12:17:04
 0  0      0  75336   6100 262940    0    0     0     0  434  710  0  1 98  0  0 2025-04-19 12:17:05
 2  0      0  91520    944 231476    0    0 76956   136 2286 4559 16  5 69  5  5 2025-04-19 12:17:06
 0  0      0  81464   1864 240948    0    0 10308    76  968 1097  1  2 96  1  1 2025-04-19 12:17:07
 0  0      0  81212   1868 240980    0    0     4     0  538  803  0  1 98  0  1 2025-04-19 12:17:08
 0  0      0  80736   2144 240980    0    0   276     0  494  759  0  1 98  0  1 2025-04-19 12:17:09
 0  0      0  80736   2144 240980    0    0     0     0  459  682  1  1 98  0  1 2025-04-19 12:17:10
 0  0      0  80260   2144 240980    0    0     0     0  479  706  0  0 99  0  0 2025-04-19 12:17:11
 1  0      0  80260   2152 240984    0    0     0    24  638  959  1  1 98  0  0 2025-04-19 12:17:12
 0  0      0  80260   2152 240984    0    0     0     0  535  793  1  0 99  0  0 2025-04-19 12:17:13
 0  0      0 105432   3136 214624    0    0 25380     0 1919 2931  2  2 94  1  0 2025-04-19 12:17:14
 0  0      0 105208   3136 214624    0    0     0     0  544  808  0  1 98  0  1 2025-04-19 12:17:15
 0  0      0 105208   3136 214724    0    0   100     0  500  717  1  0 99  0  1 2025-04-19 12:17:16
 0  0      0 104984   3140 214724    0    0     4     4  505  743  1  1 98  0  1 2025-04-19 12:17:17
 1  0      0 102464   3152 216452    0    0   908    52 1284  862 23  1 75  0  1 2025-04-19 12:17:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  97676   3152 217264    0    0  1596     0 1184  931 18  1 79  0  2 2025-04-19 12:17:19
 1  0      0  97676   3152 219180    0    0     0     0  810  740 11  1 87  0  1 2025-04-19 12:17:20
 1  0      0  83816   4404 231280    0    0 12104   960 1678 1071 28  2 69  1  1 2025-04-19 12:17:21
 0  0      0  77264   4428 230284    0    0  2140    68 1332  973 19  2 79  0  1 2025-04-19 12:17:22
 1  0      0 100412   4636 206684    0    0  5124    16 1675 1052 24  3 71  1  1 2025-04-19 12:17:23
 2  0      0 109088   4780 207696    0    0  1128    60 2342 2761 25  3 69  0  2 2025-04-19 12:17:24
 1  0      0 105840   4780 208132    0    0     0     0 1505  991 26  2 70  0  2 2025-04-19 12:17:25
 0  0      0 104108   4780 203608    0    0     0     0 1170  826 18  2 80  0  1 2025-04-19 12:17:26
 1  0      0  99068   4788 212512    0    0   128    80 1431  889 25  2 71  0  1 2025-04-19 12:17:27
 1  0      0  74912   6964 226360    0    0 22668     8 2002 1432 17  4 65  8  5 2025-04-19 12:17:28
 1  0      0  69900   7260 226672    0    0  2332    16 1357 1308 17  1 82  0  0 2025-04-19 12:17:29
 1  0      0  67128   7260 226352    0    0     0     0 1380  839 25  2 71  0  2 2025-04-19 12:17:30
 1  0      0  66904   7260 233884    0    0     0     0 1195  797 20  2 76  0  2 2025-04-19 12:17:31
 0  0      0  66652   7268 226332    0    0     0    64 1262  924 18  2 77  0  3 2025-04-19 12:17:32
 1  0      0 127180   4188 197288    0    0     8     0 1405  845 23  2 72  0  3 2025-04-19 12:17:33
 0  0      0  78444   4348 207384    0    0 22164     0 3403 3578 21  5 72  1  1 2025-04-19 12:17:34
 1  0      0  78220   4348 220292    0    0     0    16 1420  978 23  2 72  0  3 2025-04-19 12:17:35
 1  0      0  92160   4352 211340    0    0     4 18960 1312  923 19  2 77  0  1 2025-04-19 12:17:36
 1  0      0  70452   3920 246236    0    0 31192 19872 1669 1373 20  3 74  3  1 2025-04-19 12:17:37
 0  1      0  79612   1028 222064    0    0 23364 41020 2023 1957 20  5 71  4  1 2025-04-19 12:17:38
 0  0      0  84116   1308 216696    0    0   276 21572 1155  929 14  3 78  3  3 2025-04-19 12:17:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  97812   1192 201608    0    0  2820 21012 1453  957 20  4 70  3  4 2025-04-19 12:17:40
 0  0      0  91540   1328 190512    0    0   164 34824 1197  825 19  3 78  0  0 2025-04-19 12:17:41
 1  0      0 109936   1336 199908    0    0     0 16480 1481 1337 20  2 75  0  2 2025-04-19 12:17:42
 0  0      0  95076   2760 203664    0    0 14608 38260 1824 1269 20  4 67  4  5 2025-04-19 12:17:43
 1  0      0  79640   4264 228384    0    0 15328 18112 2510 3075 22  3 73  1  1 2025-04-19 12:17:44
 0  0      0  72544   4264 217556    0    0     0 36208 1269  897 19  3 76  0  2 2025-04-19 12:17:45
 1  0      0 109788   4064 201696    0    0   476 18936 1441  968 20  2 77  0  1 2025-04-19 12:17:46
 0  0      0 102520   4080 194676    0    0   456 38556 1456  990 21  4 74  1  1 2025-04-19 12:17:47
 1  0      0 102016   4080 205880    0    0     0 18712 1422 1014 21  2 77  0  0 2025-04-19 12:17:48
 1  0      0  76820   4080 214904    0    0  1136 34076 1207  800 18  4 75  0  3 2025-04-19 12:17:49
 1  0      0 103156   4084 196024    0    0   144 16732 1212  993 14  2 83  0  1 2025-04-19 12:17:50
 1  0      0  84004   4088 209512    0    0  3304 20620 1213  768 19  2 72  4  3 2025-04-19 12:17:51
 0  0      0  96992   4108 199376    0    0     8 32912 1450  997 20  4 76  0  1 2025-04-19 12:17:52
 0  0      0  95524   4108 201112    0    0  1720 18224 1035  856 13  2 83  0  2 2025-04-19 12:17:53
 2  0      0 101764   4192 218136    0    0 15236 16384 2471 3066 17  4 77  1  1 2025-04-19 12:17:54
 1  0      0  80624   4192 227176    0    0     0 19396 1160  846 19  2 77  0  2 2025-04-19 12:17:55
 1  0      0  90024   4192 234764    0    0     0 17836 1181  811 19  2 78  0  0 2025-04-19 12:17:56
 0  0      0  91284   4192 216240    0    0     0 19400  660  889  1  1 96  0  2 2025-04-19 12:17:57
 0  0      0  90780   4200 216244    0    0     4   224  576  794  1  1 97  0  1 2025-04-19 12:17:58
 0  0      0  90780   4200 216244    0    0     0     0  535  734  1  0 99  0  0 2025-04-19 12:17:59
 0  0      0  79968   4200 215772    0    0   940 19776 1319  994 15  4 80  0  1 2025-04-19 12:18:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  79968   4200 215772    0    0     0     0  508  728  1  0 99  0  1 2025-04-19 12:18:01
 0  0      0  79716   4200 215852    0    0    80     4  512  764  1  1 97  0  2 2025-04-19 12:18:02
 0  0      0  79716   4208 215852    0    0     0    72  492  747  0  0 98  0  1 2025-04-19 12:18:03
 0  0      0  78640   3412 220764    0    0  6272     0 1783 2922  3  2 93  1  1 2025-04-19 12:18:04
 0  0      0  77688   3416 220784    0    0     4     0  567  795  1  1 97  0  1 2025-04-19 12:18:05
 0  0      0  73656   3416 226752    0    0  5968     8  590  798  0  1 98  0  1 2025-04-19 12:18:06
 0  0      0  73656   3416 226924    0    0   172     0  567  780  1  0 98  0  1 2025-04-19 12:18:07
 0  0      0  73656   3424 226928    0    0     0   120  687  882  1  1 97  0  1 2025-04-19 12:18:08
 0  0      0  73404   3424 226928    0    0     0     0  530  759  1  0 99  0  0 2025-04-19 12:18:09
 0  0      0  73180   3424 226928    0    0     0     0  491  703  0  0 99  0  1 2025-04-19 12:18:10
 0  0      0  72928   3424 226928    0    0     0     0  502  727  1  1 99  0  0 2025-04-19 12:18:11
 1  0      0  72928   3424 226928    0    0     0     0  810 1285  1  0 96  0  2 2025-04-19 12:18:12
 0  0      0  72928   3432 227276    0    0   348    60  631  910  1  1 96  0  2 2025-04-19 12:18:13
 1  0      0  78624   2832 222040    0    0  3820     4 1065 1898  1  2 96  0  1 2025-04-19 12:18:14
 0  0      0  83464   2832 222040    0    0     0     0  772 1317  1  1 98  0  1 2025-04-19 12:18:15
 0  0      0  83464   2832 222040    0    0     0     0  458  711  1  0 98  0  1 2025-04-19 12:18:16
 0  0      0  82736   2832 225328    0    0  3288     0  672  860  2  1 96  0  1 2025-04-19 12:18:17
 0  0      0  82484   2840 225532    0    0   204   104  542  816  0  1 98  0  0 2025-04-19 12:18:18
 0  0      0  82484   2840 225532    0    0     0     0  513  743  1  0 98  0  1 2025-04-19 12:18:19
 0  0      0  82260   2840 225532    0    0     0     4  517  748  0  1 98  0  0 2025-04-19 12:18:20
 0  0      0  85616   1172 231408    0    0 28612     0  971  795 11  1 84  3  1 2025-04-19 12:18:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  85364   1424 231408    0    0   252     0  512  770  1  1 99  0  0 2025-04-19 12:18:22
 0  0      0  82592   1564 232788    0    0  1528    24  566  795  1  1 98  0  0 2025-04-19 12:18:23
 0  0      0  75752   1564 234492    0    0  1688     0  592  793  1  1 97  0  1 2025-04-19 12:18:24
 0  0      0  66684   2064 242408    0    0  8424     8 1746 2718  3  2 91  1  3 2025-04-19 12:18:25
 0  0      0  66432   2064 242424    0    0     0     8  514  723  0  0 99  0  0 2025-04-19 12:18:26
 0  0      0  66180   2064 242424    0    0     0     0  530  814  1  1 98  0  1 2025-04-19 12:18:27
 0  0      0  66180   2072 242424    0    0     0   112  588  837  1  1 98  0  1 2025-04-19 12:18:28
 0  0      0  92120   2032 230620    0    0     0     0  575  779  1  1 98  0  0 2025-04-19 12:18:29
 0  0      0  91648   2068 230636    0    0    44     4  541  789  1  1 98  0  0 2025-04-19 12:18:30
 0  0      0  91648   2068 231740    0    0  1104    16  589  751  1  1 98  0  1 2025-04-19 12:18:31
 0  0      0  90148   2068 232976    0    0  1236     0  522  764  1  0 98  0  0 2025-04-19 12:18:32
 0  0      0  89672   2076 232976    0    0     0    52  508  728  0  0 98  0  2 2025-04-19 12:18:33
 0  0      0  73288   2076 232976    0    0     0     0  560  726  1  2 97  0  0 2025-04-19 12:18:34
 0  0      0  55632   2076 232976    0    0     0     0 1448 2459  2  2 94  0  2 2025-04-19 12:18:35
 0  0      0  93532   3700 225240    0    0 27940     0 1296 1291  2  3 90  4  1 2025-04-19 12:18:36
 0  0      0  93292   3700 225240    0    0     0     8  452  721  1  0 98  0  2 2025-04-19 12:18:37
 0  0      0  93292   3708 225236    0    0     0   112  497  813  0  1 97  0  2 2025-04-19 12:18:38
 0  0      0  90772   3992 228832    0    0  3876     0  611  854  1  1 94  1  2 2025-04-19 12:18:39
 0  0      0  89792   3992 228832    0    0     0     0  614  919  1  1 97  0  1 2025-04-19 12:18:40
 0  0      0  82740   3992 234468    0    0  5636     0  785  941  4  1 94  0  1 2025-04-19 12:18:41
 0  0      0  82516   3992 234468    0    0     0     0  659 1121  1  1 98  0  0 2025-04-19 12:18:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  71428   4004 247152    0    0 12688    36  826 1006  0  1 96  1  2 2025-04-19 12:18:43
 0  0      0  71428   4004 247152    0    0     0     0  459  692  0  0 99  0  1 2025-04-19 12:18:44
 0  0      0  75088   3948 245404    0    0 16684     0 1922 3003  2  4 83  5  7 2025-04-19 12:18:45
 0  0      0  70120   3948 248120    0    0  2788     0  757  943  1  2 95  0  2 2025-04-19 12:18:46
 0  0      0  69868   3948 248192    0    0     0     0  699  932  1  1 98  0  0 2025-04-19 12:18:47
 0  0      0 108232   3808 215792    0    0     0    80 1105 1242  3  3 93  0  1 2025-04-19 12:18:48
 0  0      0 107740   3808 215792    0    0     0    12  478  677  0  1 98  0  1 2025-04-19 12:18:49
